Experimento,Fichero,S,C,Umbral,MinVarianza,MaxVarianza,Intervalos,Tiempo,Generaciones,Valores,Varianzas,meanFit,bestFit
0,log0-1,10,0.817,0.01,0,500,4,6.38817514379E11,64,[4205.681961451699, 4898.387317811879, 5356.356977133005, 3301.9601082840913, 1392.923319180467, 3602.0493944526143, 5741.2527082745555, 2177.630832476638, 1103.3216566596454, 9303.753998287724, 7579.15703796806, 3707.606826709968],[0.0023657617623263796, 0.001151158263158904, 0.007982205312474705, 0.004432635403817193, 0.004378595138550189, 0.0012449376121930551, 0.006854716585321213, 0.008541177457512041, 0.004247356288366977, 0.007371652739571622, 0.0070917458558991345, 0.007772712155817264],296.55285714285714,292.73999999999995
0,log0-0,10,0.817,0.01,0,500,4,8.88370373557E11,63,[307.2809898091283, 978.644121830043, 3144.3381457217097, 73.42359128327968, 4971.534397180614, 2508.5829333482675, 6440.14950842681, 6429.433670547009, 6.749971644267347, 847.938450114775, 8545.382526111529, 8531.311251084371],[0.009299512495960066, 0.004224159644411871, 0.0017467171157810734, 0.004721335554293537, 0.0019400116905613882, 0.006944007168413437, 0.006650940027367246, 0.009455297928408546, 0.00876330788772236, 0.005511677604893794, 0.0029252457114524585, 0.006989350137401791],287.68,287.68
0,log0-0,10,0.817,0.01,0,500,4,7.43824850069E11,64,[772.8072057766223, 2715.315419120707, 6340.302289812451, 2066.878344506639, 1021.8814218355901, 6518.63073887349, 4094.413159322466, 1079.5042510007415, 4257.730168482147, 7107.083332651605, 6993.661790887303, 6703.284918740023],[0.006346661333849675, 0.0020188273985352807, 0.001270388932950764, 0.004933851291976374, 0.0031838043520495897, 0.007028775543340642, 0.008079485916368905, 0.005816447019435243, 0.002651739589086411, 0.008324637227403411, 0.007969730421460186, 0.0016546757043055587],293.6257142857143,293.6257142857143
1,log1-0,10,0.817,0.01,0,3000,4,8.78542361526E11,71,[3203.4331048582344, 3340.189475506325, 7117.774569433079, 5027.756069513718, 4764.915417132125, 7810.452586047698, 378.1097397773124, 316.04689693151687, 5296.9592159752365, 6240.059950585899, 2178.6493416287103, 8498.910847316118],[0.0029615177464508034, 0.006127800821725693, 0.0019027937029083071, 0.0034399114867926885, 0.006100902382820356, 0.00853891190741035, 0.005261683478562239, 0.008460455198604179, 0.008864696257618238, 0.007438568923914764, 0.007563119703560667, 0.0054898766564420425],354.3785714285714,354.3785714285714
0,log0-0,10,0.817,0.01,0,500,4,1.016779897504E12,64,[6182.369779214754, 2869.0654234585386, 7577.02834805874, 2823.8577282645347, 6897.340283236879, 8813.532426113798, 4671.959561176263, 1166.9903907125345, 1187.6910454558001, 3007.2820295186507, 4132.225270492086, 5099.022083727751],[0.0031643539579177572, 0.008494865173622116, 0.004914407475328388, 3.0166520594872867E-4, 5.882240586442502E-5, 0.004200223947661188, 0.0019189166484813026, 9.158758800948769E-4, 0.0023611587440537153, 0.007298529701896258, 0.008199760878458664, 0.0075421338118386175],308.92,308.92
1,log1-0,10,0.817,0.01,0,3000,4,1.501453632116E12,72,[6216.45329928607, 7794.8420761970565, 4120.721853375598, 9070.627312211627, 441.0772680383994, 5585.094069048331, 5161.452053828923, 6511.494990835637, 8017.644607194469, 425.26331317079934, 2203.2805929379433, 2891.356107639603],[0.007776735165273777, 0.001173457189543492, 0.0034664581581283333, 0.001214316650115512, 0.00454740125440099, 0.0018046611274378673, 0.003797270735758351, 8.68103505019591E-4, 0.008603256025211163, 5.543071847408916E-4, 0.0027757635657521353, 0.0035854696066835],368.57000000000005,368.57000000000005
2,log2-0,10,0.817,0.01,1000,2000,4,1.05813640329E12,72,[4112.643202540676, 1283.774988402958, 3441.729502939623, 6690.970783813951, 7210.857955709532, 3979.7105421726474, 1625.7590682841194, 6529.930075191908, 3470.016336450218, 4860.979784993436, 6361.544239423336, 9120.422901892582],[0.004138395798369669, 0.00380692648988103, 0.005444046749664053, 0.007398264565312428, 0.008548900253182506, 0.008910482579162108, 0.005780424431053879, 0.00740143245952051, 0.005658896019052675, 0.004719315085826839, 0.00668436686729187, 0.004114889575471253],299.36571428571426,299.36571428571426
0,log0-2,10,0.817,0.01,0,500,4,6.7727181101E11,63,[3140.6368786392104, 8068.936631462172, 5899.491919815966, 3622.935550545493, 6442.154386786491, 8882.923569594026, 6602.791490335653, 4175.029163389342, 6304.388343269764, 293.3489181009538, 7055.621164933897, 3085.778472932934],[0.0035587368905529884, 0.0044471369263839565, 0.004025869284952876, 0.0023480272738770507, 0.006777018147684527, 0.002898813079820177, 0.004246491674142984, 0.008798337709582238, 0.009482481532574045, 0.0033720721135493746, 0.003696714930989438, 0.0046518463158063674],352.04599999999994,294.0385714285714
0,log0-3,10,0.817,0.01,0,3000,4,8.04958886641E11,72,[2805.2076940636566, 5663.10281691374, 539.2580738252707, 1978.3863596765786, 8374.591813146335, 7787.977445935873, 8229.355370254374, 3068.400521346065, 10004.031269105264, 6215.639008216979, 6724.758388055049, 7923.417725328665],[0.009090464569306154, 0.008830511768509826, 1.4165036833460788E-4, 0.004231117805291133, 0.006487245659721985, 0.005332116847068199, 0.009634906435346343, 0.0032821799303349537, 0.008590667113835054, 0.0012272692653790588, 0.004302430954123969, 0.0012159922946274892],451.0714285714286,293.83714285714285
0,log0-0,10,0.817,0.01,0,3000,4,7.69488921492E11,73,[4204.949172821051, 4480.608154912694, 3623.7817143711823, 8281.621056317217, 1248.581761568534, 1804.4707782254432, 138.2202530897084, 4220.710500121382, 6469.485733422113, 3313.2774195412735, 9314.185041093546, 5706.92924345981],[0.004751081672351082, 0.0020198217415813317, 0.005865736942595187, 2.801523710378136E-5, 0.006973924300759703, 0.00853234998233112, 0.003164979619311962, 0.004442379258334299, 0.006808634920524924, 0.004089754199076301, 0.007607608756317175, 0.001511186518942552],340.0328571428571,291.99857142857144
